625700,Global Soccer Manager 2017,Forever Young Games;Andrea Hochstein,Casual;Indie;Simulation;Sports;Strategy,Sports;Strategy;Simulation
625730,Cefore,Pixelz Games,Indie;Simulation;Strategy,Puzzle;Indie;Sandbox
625740,Rifter,IMakeGames,Action;Indie,Indie;Action;Fast-Paced
625770,Smashing The Battle VR,Studio HG,Nudity;Action;Casual,Action;Nudity;Casual
625780,Magic Wand,thecatamites,Adventure;Indie;RPG,Adventure;Indie;RPG
625800,Tomb Guard VR,CoolGame,Violent;Gore;Action;Adventure;Strategy;Early Access,Early Access;Strategy;Action
625820,Bionic Battle Mutants,Monkeynetics,Indie;RPG;Strategy,Indie;RPG;Strategy
625830,BattleSky VR,Oh!WHATif Inc.,Action;Indie;Early Access,Early Access;Action;Indie
625860,God Awe-full Clicker,Mad Labyrinth Studios LLC,Casual;Free to Play;Indie;RPG,Free to Play;Casual;Indie
625900,Ashes of Kanaka,Dogwood Gaming,RPG,RPG;JRPG;RPGMaker
625910,Time Recoil,10tons Ltd,Action;Adventure;Indie;Sports,Action;Indie;Top-Down Shooter
625940,Tomato Jones 2,HA Studio Ltd.,Action;Adventure;Casual;Indie;Simulation,Action;Casual;Indie
625950,Pic Guesser,ArteG,Casual,Casual
625980,Yomawari: Midnight Shadows / 深夜廻,"Nippon Ichi Software, Inc.",Adventure;Strategy,Adventure;Strategy;Horror
625990,Welcome to Moreytown,Choice of Games,Adventure;Indie;RPG,Adventure;Indie;RPG
626010,Office Space: Idle Profits,Ultrabit,Free to Play;Simulation,Free to Play;Simulation;Clicker
626020,Shadows in the Darkness,Scornz,Action;Adventure;Indie;RPG;Early Access,Early Access;Action;Adventure
626130,Dungeons of Tal'Doria,SuneX Games,Action;Adventure;Indie;RPG;Early Access,Early Access;Action;Adventure
626160,Awesome Machine,Bellosoft,Casual;Indie;Simulation,Indie;Casual;Simulation
626170,Apocalypse Night,Embryo,Action;Adventure;Indie,Action;Adventure;Indie
626200,Dead Alliance,IllFonic;Psyop Games,Violent;Gore;Action,Action;Gore;Violent
626250,Consortium: The Tower,Interdimensional Games Inc,Action;Adventure;Indie;RPG;Simulation;Early Access,Early Access;RPG;Adventure
626500,30th Century Post Office,Toxodon Games,Indie;Early Access,Early Access;Indie
626510,LoveKami -Useless Goddess-,MoeNovel,Adventure;Casual;Simulation,Sexual Content;Nudity;Visual Novel
626550,Prodigy Tactics,Hanakai Studio,Action;Adventure;Casual;RPG;Strategy,Strategy;RPG;Adventure
626570,Microcosm,paulstraw,Casual;Indie;Simulation;Early Access,Early Access;Indie;Simulation
626580,Spellspire,10tons Ltd,RPG,RPG;Word Game;Spelling
626600,Lost Dimension,FURYU Corporation,RPG;Strategy,RPG;Strategy;Turn-Based
626610,TT Isle of Man,KT Racing,Racing;Simulation,Simulation;Racing;Multiplayer
626630,Two Worlds II HD - Call of the Tenebrae,Reality Pump Studios,Action;Adventure;Indie;RPG,RPG;Action;Adventure
626640,Lost Lands: The Wanderer,FIVE-BN GAMES,Adventure;Casual,Adventure;Casual;Hidden Object
626660,Flipping Death,Zoink Games,Adventure;Indie,Adventure;Indie;Puzzle-Platformer
626680,Kreedz Climbing,ObsessionSoft,Free to Play;Indie;Racing;Sports,Free to Play;Racing;Indie
626690,Sword Art Online: Fatal Bullet,DIMPS,Action;RPG,Anime;RPG;Character Customization
626700,Clark | HOOVA VR,The Mill,Casual;Free to Play,Free to Play;Casual;Horror
626730,The Incredible VR Game Show,Tantawowa,Casual;Indie;Early Access,Early Access;Casual;Indie
626760,VRtender,Further Beyond Studios,Action;Casual;Indie;Simulation,Action;Indie;Casual
626840,Shadow Wolf Mysteries: Curse of the Full Moon Collector's Edition,ERS G studios,Adventure;Casual,Adventure;Casual;Hidden Object
627070,inVokeR,"8th Shore, Inc.",Action;Indie;Early Access,Early Access;Action;VR
627270,Injustice 2,NetherRealm Studios;QLOC,Action,Fighting;Action;Superhero
627410,BlackEye,Dnovel,Action;Adventure;Casual;Indie,Action;Adventure;Indie
627420,Sorgina: A Tale of Witches,Binary Soul,Adventure;Indie,Indie;Adventure;Family Friendly
627450,RUGBY 18,Eko Software,Sports,Sports
627460,THORNYWAY,Intelligent Systems,Action;Indie,Action;Indie;Difficult
627530,Strata inStudio VR,"Strata Mixed Reality, Inc.",Casual;Animation & Modeling;Design & Illustration,Design & Illustration;Animation & Modeling;Casual
627570,VentureVerse: Legend of Ulora,Final Floor Studios,Action;Adventure;Indie;RPG;Early Access,Early Access;Action;RPG
627620,Intelligent Design: An Evolutionary Sandbox,Pill Bug Interactive,Indie;Simulation;Strategy,Simulation;Strategy;Indie
627670,Rocket Wars,Archon Interactive,Action;Indie,Action;Indie;Local Multiplayer
627690,Idle Champions of the Forgotten Realms,Codename Entertainment Inc.,Action;Adventure;Free to Play;Indie;Strategy;Early Access,Early Access;Clicker;Free to Play
627820,England Exchange,Hanabira,Sexual Content;Casual;Indie,Sexual Content;Nudity;Visual Novel
627890,Reventa,Studio Nihilominus,Action;Indie;Early Access,Early Access;Action;Indie
627910,Bubsy: The Woolies Strike Back,Black Forest Games,Action;Adventure,Adventure;Action;Memes
627950,1914: Prelude to Chaos,Amaterasu Software,RPG,RPG;RPGMaker
628150,Sangokushi Eiketsuden,"KOEI TECMO GAMES CO., LTD.",RPG,RPG
628160,Genghis Khan II: Clan of the Gray Wolf,"KOEI TECMO GAMES CO., LTD.",Strategy,Strategy
628170,Uncharted Waters II,"KOEI TECMO GAMES CO., LTD.",RPG,RPG;Historical
628180,Winning Post,"KOEI TECMO GAMES CO., LTD.",Simulation,Simulation
628290,All Walls Must Fall - A Tech-Noir Tactics Game,inbetweengames,Action;Indie;RPG;Strategy,Indie;Cyberpunk;RPG
628340,1 vs 1 : Global Operations,Blaiz Entertainment,Action;Indie;Strategy,Strategy;Action;Indie
628400,Robot Shield,Evradan,Action;Indie,Action;Indie
628440,Multiplayer FPS Demo,Vitor Pêgas,Action;Casual;Free to Play;Indie,Free to Play;Action;Casual
628450,Magnificent Ships: Volume 2,VROOM,Casual,Casual;VR;Sandbox
628460,Lily of the Valley,ebi-hime,Casual;Indie,Indie;Casual;Visual Novel
628520,Rozkol,Nuostak,Action;Adventure;Indie;Simulation,Indie;Action;Adventure
628530,Blobby Tennis,SlinDev,Indie;Simulation;Sports,Tennis;Indie;Simulation
628560,Bebop and Tempo,Brandon Dominguez,Action;Adventure,Action;Adventure;Platformer
628570,Trivia Night,Timberwolf Studios,Casual;Indie;Early Access,Early Access;Indie;Casual
628580,Miniballist,Timberwolf Studios,Casual;Indie,Indie;Casual;Platformer
628650,A New World: Kingdoms,Red Phoenix Studios,Casual;Indie;Strategy,Strategy;Indie;Casual
628660,Lode Runner Legacy,"Tozai Games, Inc.;O-TWO inc.;ESQUADRA,inc.",Action;Casual,Action;Casual;Puzzle
628700,The Flaws of Gravity,Absorbed Studios,Adventure;Free to Play;Indie,Free to Play;Indie;Adventure
628710,Hell Warders,Anti Gravity Game Studios,Action;Adventure;Casual;Indie;RPG;Strategy,Action;Indie;Casual
628720,GODS Remastered,Robot Riot UG (haftungsbeschränkt),Action,Action;Platformer;Retro
628730,Adolescent Santa Claus,"TALESSHOP Co., Ltd.",Adventure;Casual;Free to Play;Indie,Free to Play;Visual Novel;Anime
628750,aMAZE 2,Blender Games,Casual;Indie,Casual;Indie;Puzzle
628760,The Adventurer - Episode 1: Beginning of the End,ZemunBRE,Adventure;Casual;Indie;RPG,Adventure;Indie;Casual
628770,Tangledeep,Impact Gameworks,Indie;RPG,Rogue-like;RPG;Indie
628800,Super Hydorah,Locomalito;Gryzor87;Abylight,Action;Indie,Indie;Action;Shoot 'Em Up
628820,ALaLa: Wake Mi Up!,Fevolution Innovation Inc.,Adventure;Casual;Indie;Strategy,Adventure;Indie;Casual
628840,Fighter of Evil,SharkGame,Action;Indie,Action;Indie
628850,Spiny Adventures,Czje,Indie,Indie;Platformer;2D
628890,NOBUNAGA'S AMBITION: Taishi,"KOEI TECMO GAMES CO., LTD.",Simulation,Simulation;Historical;Strategy
628900,Terra Mystica,DIGIDICED,Indie;Strategy,Indie;Strategy;Board Game
628920,Tomboys Need Love Too!,Zetsubou,Sexual Content;Nudity;Casual;Indie;Simulation,Nudity;Sexual Content;Visual Novel
628950,Nephise Begins,Tonguç Bodur,Adventure;Casual;Indie,Indie;Adventure;Casual
628960,Journey to Alien Worlds,Ideographer,Adventure;Casual;Indie;Simulation;Early Access,Early Access;Adventure;Indie
629000,Lydia,Platonic Partnership Ltd,Adventure;Indie,Adventure;Indie;Female Protagonist
629030,Employee Recycling Center,Idea Cabin,Gore;Adventure;Casual;Indie,Indie;Casual;Adventure
629040,Skytropolis,Mythical City Games,Indie;Simulation,Simulation;Indie;VR
629080,Beyond: Light Advent Collector's Edition,Mad Head Games,Adventure;Casual,Adventure;Casual;Hidden Object
629100,"Cadenza: Music, Betrayal and Death Collector's Edition",Mad Head Games,Adventure;Casual,Adventure;Casual;Hidden Object
629110,Dark Parables: Ballad of Rapunzel Collector's Edition,Blue Tea Games,Adventure;Casual,Adventure;Casual;Hidden Object
629210,Extra Terrestrial Perception,Try This At Home,Action;Adventure;Indie,Action;Adventure;Indie
629220,Rise of Insanity,Red Limb Studio,Adventure;Indie;Simulation,Horror;Psychological Horror;Indie
629240,Toilet Run,Synaptic Response,Indie,Indie
629360,The Falling Nights,"Delusion Arts Entertainment, LLC",Violent;Gore;Indie,Indie;Gore;Violent
629380,Cosmic Pioneer,Amaterasu Software,Casual;Indie;Simulation,Indie;Casual;Simulation
629400,Mall Mayhem,Titanium Game Studios,Action;Indie,Action;Indie
629410,VectorWave,Fizzure Entertainment,Action;Casual;Indie;Strategy,Strategy;Indie;Casual
629420,Super Perspective,The Dashing Crate,Indie,Indie;Puzzle;3D Platformer
629430,The Last Birdling,InvertMouse,Indie,Indie;Visual Novel;Anime
629440,Graze Counter,Bikkuri Software,Action;Casual,Action;Casual;Shoot 'Em Up
629540,Alien Arena: Warriors Of Mars,"COR Entertainment, LLC",Action;Indie,Action;Indie;Gore
629650,Symphonic Rain,KOGADO STUDIO,Adventure,Visual Novel;Great Soundtrack;Music
629690,Vaporum,"Fatbot Games, s. r. o.",Action;Adventure;Indie;RPG,RPG;Dungeon Crawler;Steampunk
629720,Fuzecat,Khundar,Action;Indie,Action;Indie
629730,Blade and Sorcery,WarpFrog,Action;Adventure;Indie;RPG;Simulation;Early Access,Early Access;VR;Action
629770,Tiny Echo,Might and Delight,Adventure;Casual;Indie,Adventure;Indie;Casual
629780,WizzBall,NRVR Studios,Action;Indie;Sports,Action;Sports;Indie
629810,Galact Quest,rokaplay,Casual,Casual;Match 3
629840,Caligo,Krealit,Adventure;Indie,Indie;Adventure;Walking Simulator
629860,Spelunker Party!,"Tozai Games, Inc.;O-TWO inc.",Action;Adventure,Action;Adventure;Platformer
629910,Clicker Heroes 2,Playsaurus,Action;Adventure;Casual;Indie;RPG;Simulation;Strategy;Early Access,Early Access;Clicker;Casual
629960,A summer promise to forever,SoraPrayer,Sexual Content;Nudity;Adventure;Casual,Sexual Content;Casual;Nudity
629970,Beast Pets,"Beast, Inc.",Casual;Simulation;Early Access,Early Access;Casual;Simulation
630020,The First Class VR,Light & Digital Technology,Indie;Simulation,Simulation;Indie;VR
630030,War Tech Fighters,Drakkar Dev,Action,Action;Mechs;Sci-fi
630050,Dead Exit,RadiationBurn,Casual;Strategy,Casual;Strategy;Co-op
630070,Tengutana,Bartoš Studio,Action;Casual;Indie;Simulation,Action;Indie;Casual
630080,EggTime 2,Bartoš Studio,Action;Casual;Simulation;Sports,Action;Casual;Simulation
630100,SoulWorker - Anime Action MMO,"Lion Games Co., Ltd.",Action;Free to Play;Massively Multiplayer;RPG,Anime;Free to Play;MMORPG
630140,Sky Clash: Lords of Clans 3D,AIVIK LLC,Free to Play;Massively Multiplayer;Strategy,Free to Play;Strategy;Massively Multiplayer
630160,Super Rocket Shootout,Oddly Shaped Pixels,Action;Indie,Action;Indie;4 Player Local
630170,Murder In Tehran's Alleys 1933,RSK Entertainment,Adventure,Adventure;Point & Click;Noir
630260,Tilted Mind,Paul Svelmoe,Indie,Indie;VR
630310,The Mummy Demastered,WayForward,Action;Adventure,Action;Adventure;Metroidvania
630360,Megacity Builder,Andrew Rowe,Indie;Simulation;Strategy,Indie;Strategy;Simulation
630390,Safari Venture,rokaplay,Casual,Casual
630400,Explottens,weRplay,Action;Indie;Early Access,Early Access;Action;Indie
630460,Fist's Elimination Tower,Impostor Cat Games,Action;Indie,Action;Indie;Platformer
630470,Solitaire Club,rokaplay,Casual,Casual;Card Game
630610,Disneyland Adventures,Frontier Developments;Asobo Studio,Adventure,Adventure;Family Friendly;Fantasy
630640,SEQUENCE STORM,"SPECIAL MAGIC GAMES, LLC",Action;Indie;Racing,Indie;Racing;Action
630670,Call of the Ocean,Rotech Digital Ltd,Adventure;Casual;Early Access,Early Access;Adventure;Casual
630690,Interplay Solitaire,Digital Theory Ltd.,Casual,Casual;Card Game
630720,Mana Spark,BEHEMUTT;Kishimoto Studios,Action;Indie;RPG,RPG;Action;Indie
630830,The Legacy: Forgotten Gates,FIVE-BN GAMES,Adventure;Casual,Adventure;Casual;Hidden Object
630870,Chuusotsu! 1st Graduation: Time After Time,Studio Beast,Adventure;Casual;Indie,Adventure;Visual Novel;Indie
631010,Crimson Earth 2,EHTechnology,Violent;Gore;Action;Adventure;Indie,Action;Gore;Violent
631120,RAYBEEM - Live in Your Music,Sokay,Casual;Indie;Utilities,Utilities;Indie;Casual
631220,Puzzle Showdown 4K,Kingdom Games,Casual,Casual
631240,Haunted Train: Spirits of Charon Collector's Edition,Deep Shadows Games,Adventure;Casual,Adventure;Casual;Hidden Object
631250,Double Clue: Solitaire Stories,Playtinum,Casual,Casual
631260,PuppetShow: Souls of the Innocent Collector's Edition,ERS G Studios,Adventure;Casual,Adventure;Casual;Hidden Object
631270,Haunted Hotel II: Believe the Lies,Special Bit,Adventure;Casual,Adventure;Casual;Hidden Object
631490,Son of Scoregasm,R C Knight,Action;Casual;Indie,Action;Indie;Casual
631510,Devil May Cry HD Collection,"CAPCOM Co., Ltd.",Action,Action;Hack and Slash;Character Action Game
631530,Fight or Die 2,Vyacheslav Shilikhin,Action;Adventure;Indie;RPG,Action;Adventure;Indie
631540,Community Inc,T4 Interactive,Indie;Simulation;Strategy,Indie;Simulation;Strategy
631570,Whispers of a Machine,Clifftop Games;Faravid Interactive,Adventure,Adventure;Point & Click;Sci-fi
631660,Immersion Chess,Immersion,Casual;Free to Play;Sports;Strategy,Free to Play;Strategy;Casual
631770,Pixplode,Empyrean,Casual;Indie,Indie;Casual;Puzzle
631830,Sarcophag,Crew Lab,Casual;Indie,Indie;Casual;2D
631900,Airtone,historia Inc,Action;Adventure,Action;Adventure;VR
631910,H.E.,Kedexa,Adventure;Casual;Indie;Early Access,Early Access;Adventure;Indie
631920,Somewhere on Zibylon,Mykhail Konokh,Action;Indie,Indie;Action;Puzzle
631950,Caelum: Into the Sky,Digital Realms Ltd,Adventure;Early Access,Early Access;Adventure
631980,Immortal Planet,teedoubleuGAMES,Action;Adventure;Indie;RPG,Souls-like;Action;Indie
631990,"Remember, Remember",Michaela Laws;Ethan Nakashima,Violent;Adventure;Indie;Strategy,Adventure;Indie;Violent
632000,CrossCells,Matthew Brown,Casual;Indie;Strategy,Casual;Indie;Strategy
632020,Necromancer Returns,Greenolor Studio,Adventure;Casual;Indie;RPG;Strategy,Strategy;Indie;Adventure
632040,VR Sand,Phylliida,Casual;Indie;Simulation,Simulation;Indie;Casual
632050,The Village,Softwaves,Action;Casual;Indie;Strategy,Action;Strategy;Indie
632070,The Fidelio Incident,"Act 3 Games, LLC",Adventure;Indie,Walking Simulator;Adventure;Indie
632080,Kinese,Six Sided Square,Casual;Indie;Simulation,Indie;Casual;Simulation
632100,The Last Sigil,Redden,Action;Adventure;Indie;RPG,Action;Indie;Adventure
632110,Crimson Keep,Ian Atherton;Ben Rog-Wilhelm,Action;Indie;RPG,Action;RPG;Indie
632170,Spartan Fist,Glass Bottom Games,Action;Indie,Indie;Action;First-Person
632200,Kuro survival,Phuong Nguyen,Action;Adventure;Casual;Indie,Action;Adventure;Indie
632240,Gunball,REDspace,Casual;Indie;Sports,Indie;Casual;Sports
632250,DERU - The Art of Cooperation,Ink Kit,Indie,Indie;Co-op;Local Co-Op
632290,The Grand Ball,Last Lotus,Sexual Content;Adventure;Casual;Indie,Visual Novel;Casual;Anime
632300,Hobo: Tough Life,Perun Creative,Adventure;Indie;RPG;Simulation;Early Access,Early Access;Simulation;Survival
632350,Cyberdimension Neptunia: 4 Goddesses Online,IDEA FACTORY;COMPILE HEART;TAMSOFT,RPG,Anime;RPG;JRPG
632360,Risk of Rain 2,Hopoo Games,Action;Indie;Early Access,Early Access;Rogue-like;Multiplayer
632380,Bionic Attack,The Selenite Forge,Indie;Strategy,Indie;Strategy;RTS
632510,Blockle,David Schneider,Casual;Indie,Indie;Casual
632640,ShineG In The Bullethell,GaluluGame,Action;Adventure;Casual;Indie;RPG;Strategy,Shoot 'Em Up;Action;Indie
632710,Princess Evangile W Happiness - Steam Edition,MOONSTONE,Sexual Content;Adventure;Casual,Sexual Content;Adventure;Casual
632800,Beyond Eden,Studio Pieplus,Sexual Content;Nudity;Adventure;Indie,Sexual Content;Visual Novel;Nudity
632820,Ricky Raccoon,Makivision Games,Casual,Casual;Match 3;Puzzle
632830,Aztec Venture,rokaplay,Casual,Casual;Match 3
632840,CYBER VR,DAR Studio,Action;Indie;Early Access,Early Access;Action;Indie
632880,The Majesty of Colors Remastered,Future Proof Games,Adventure;Casual;Indie,Casual;Adventure;Indie
632900,Serment - Contract with a Devil,Nkt Studio,RPG,RPG;Nudity;Anime
633060,Orwell: Ignorance is Strength,Osmotic Studios,Adventure;Indie;Simulation,Indie;Simulation;Adventure
633110,FAST BEAT LOOP RACER GT,"SAINT-FUN INTERNATIONAL CO., LTD.",Racing,Racing;Driving;Arcade
633130,Nongünz,Brainwash Gang,Violent;Gore;Action;Indie,Action;Indie;Violent
633230,NARUTO TO BORUTO: SHINOBI STRIKER,Soleil Ltd.,Action,Action;Anime;Multiplayer
633300,GlobalMap Astro,Gradoservice,Casual;Indie;Education,Education;Indie;Casual
633320,Spirit Realm,Matthew Reed;James Raymond,Casual;Free to Play;Indie;Simulation,Free to Play;Casual;Simulation
633350,WtBoy,VolkDab,Casual;Indie,Indie;Casual;Platformer
633360,Remothered: Tormented Fathers,Stormind Games,Action;Adventure;Indie,Action;Horror;Nudity
633370,Who's your Santa !?,5Wolf,Adventure;Indie;Racing,Sexual Content;Indie;Nudity
633430,Trail of Destruction,Kim Niklas Schlüter,Action;Indie,Action;Indie
633440,Unit 4,Gamera Interactive,Action;Indie,Action;Indie;Platformer
633460,Tannenberg,Blackmill Games;M2H,Action;Indie;Strategy,World War I;Multiplayer;FPS
633580,Neighbourhood Necromancer,Choice of Games,Adventure;Indie;RPG,Adventure;Indie;RPG
633600,Creatures Such as We,Choice of Games,Adventure;Indie;RPG,Adventure;RPG;Indie
633660,Onimod Land,Astralax,Strategy,Strategy;RTS
633880,Lone Warrior,EHTechnology,Action;Adventure,Action;Adventure;Violent
633930,"Yeah Jam Fury: U, Me, Everybody!","World Entertainment Studios, LLC;McLeodGaming Inc.",Action;Indie;Strategy,Strategy;Action;Indie
633940,Vision Origin,"Shanghai ThinkingBear Network Technology Co.,Ltd",Action;Adventure;RPG,Action;Adventure;RPG
633950,Fall of Light: Darkest Edition,RuneHeads,Action;Adventure;Indie;RPG,Adventure;Action;RPG
633970,Heroes Never Die,FrostbiteGames,Action;Adventure;Indie;Early Access,Early Access;Action;Adventure
634060,ObserVRtarium,NSC Creative,Simulation;Early Access,Early Access;Simulation;VR
634070,Murnatan,AAAGAMES,Action;Free to Play;Indie;Early Access,Early Access;Free to Play;Action
634090,Suncore Chronicles: The Tower,Inner World Games,Action;Adventure;Indie;RPG,Action;RPG;Indie
634120,Inmates,Davit Andreasyan,Adventure;Indie,Adventure;Indie;Walking Simulator
634150,ReSizE,Compot,Sexual Content;Action;Strategy,Action;Strategy;Puzzle
634160,Cattails | Become a Cat!,Falcon Development,Adventure;Casual;Indie;RPG;Simulation,RPG;Cats;Simulation
634180,Darkarta: A Broken Heart's Quest Standard Edition,Tuttifrutti Interactive,Adventure;Casual;Indie,Adventure;Indie;Casual
634200,Tanks vs Aliens,VR Features,Strategy,Strategy;RTS;Action
634230,Project First Contact,Cristian Manolachi;Atomic Fabrik,Action;Adventure;Indie;Simulation,Indie;Simulation;Action
634340,Legend of Himari,TERNOX,Casual;Indie,Indie;Casual;Anime
634700,PLUTONIUM,Ch.ZBK,Action;Adventure;Indie,Adventure;Indie;Action
635000,Edge of Hearts,Re:Lab,Action;Adventure;Indie;Early Access,Early Access;Action;Adventure
635010,ANTIFECTOR,Startreming,Action;Casual;Indie,Action;Indie;Casual
635040,Freeze Climbing,Bottino.Games,Action;Indie;Simulation,Action;Indie;Simulation
635050,DESPOILER,Parallax Labs,Action;Racing,Action;Racing;Multiplayer
635060,Castle of no Escape,Xitilon;Esdeer,Action;Indie;RPG,Indie;Action;RPG
635190,Puppy Doge VR,Chun Y.,Casual;Indie;Simulation,Indie;Casual;Simulation
635200,Distrust: a Long Dark Polar Survival,Cheerdealers,Adventure;Indie;Strategy,Survival;Indie;Strategy
635220,The Naked Game,SiCzech Arts,Adventure;Indie,Adventure;Indie;Puzzle
635250,Evil Genome 光明重影,Crystal Depths Studio,Violent;Gore;Action;Adventure;Indie;RPG,RPG;Metroidvania;Indie
635260,CarX Drift Racing Online,CarX Technologies,Massively Multiplayer;Racing;Simulation;Sports,Racing;Sports;Massively Multiplayer
635270,Through The Dark: Prologue,6waves,Action;Adventure;Indie;RPG;Strategy,Adventure;Strategy;Action
635310,Ski Sniper,Crazy Rocks,Violent;Gore;Action;Casual;Sports,Casual;Sports;Action
635320,Last Day of June,Ovosonico,Adventure;Indie,Adventure;Indie;Atmospheric
635390,Thief of Thieves: Season One,Rival Games Ltd,Action;Adventure;Indie,Adventure;Indie;Stealth
635410,The Adventurer and His Backpack,疯王子,Adventure;Casual;Indie,Adventure;Casual;Indie
635430,Blue Angels Aerobatic Flight Simulator,Rortos Srl,Action;Simulation,Simulation;Action;Flight
635520,Phantasmat: The Endless Night Collector's Edition,Eipix Entertainment,Adventure;Casual,Adventure;Casual;Hidden Object
635550,Nocturnal Hunt,Wolf Pack,Action,Action;Indie;Stealth
635590,Vulture Strike,Vulture Strike,Action;Indie,Action;Indie;Shoot 'Em Up
635670,EMPORIUM,Tom Kitchen,Gore;Adventure;Casual;Indie,Casual;Indie;Adventure
635730,Dragonia,Blue Studio,Action;RPG,Sexual Content;Nudity;Anime
635790,How to Fool a Liar King,Chu-3;Bakufu Narayama,Adventure;Casual;Indie,Indie;Adventure;Casual
635830,Demon Mark: A Russian Saga,Choice of Games,Adventure;Indie;RPG,Adventure;Indie;RPG
635850,Sentience: The Android's Tale,Pilgrim Adventures,Adventure;Indie,Adventure;Indie;Multiple Endings
635880,Chicken Labyrinth Puzzles,ZemunBRE,Casual;Indie,Casual;Indie
635900,Tunnels of Despair,BearFighterDev,Action;Adventure;Indie,Indie;Action;Adventure
635930,DOGO,Pixel Barons,Action;Indie;Sports,Action;Indie;Sports
635940,Little Busters! English Edition,VisualArts/Key,Adventure;Casual;Simulation,Visual Novel;Anime;Story Rich
635980,Break The Food Chain,TEHO Games,Action;Indie,Action;Indie
636010,Chateau Garden,Makivision Games,Casual,Casual;Puzzle;Building
636020,India Garden,Makivision Games,Casual,Casual;Match 3;Board Game
636030,Ricky Raccoon 2 - Adventures in Egypt,Makivision Games,Casual,Casual;Match 3
636040,Pixel Worlds: MMO Sandbox,Kukouri Mobile Entertainment,Adventure;Free to Play;Indie;Massively Multiplayer,Free to Play;Adventure;Sandbox
636050,5 Star Rio Resort,rokaplay,Casual,Casual;Match 3;Card Game
636070,Corridor Z,Mass Creation,Violent;Action;Adventure;Indie,Action;Adventure;Violent
636100,Tesla vs Lovecraft,10tons Ltd,Action;Indie;RPG,Action;Indie;Local Co-Op
636150,Cyberhunt,NukGames,Action;Adventure;Casual;Indie,Indie;Casual;Action
636170,Reaching for Petals,Blue Entropy Studios,Adventure;Casual;Indie,Adventure;Indie;Casual
636220,CubeWorks,TinMoon Studios,Casual;Indie;Strategy,Casual;Strategy;Indie
636230,Safe House,Labs Games,Adventure;Indie;Strategy,Strategy;Adventure;Indie
636310,Concurrency,Andy Imm,Adventure;Indie,Adventure;Indie;Platformer
636320,Depth of Extinction,HOF Studios,RPG;Strategy,Strategy;RPG;Turn-Based Tactics
636330,The God Paradox,Tristan Begin;Caleb Klomparens,Action;Adventure;Indie,Action;Adventure;Indie
636370,The Sun Never Sets,Cipher Hive,RPG,RPG;RPGMaker
636390,Ticket to Earth,Robot Circus,Indie;RPG;Strategy,Indie;Strategy;RPG
636400,CUBOTS The Origins,Street Lamp Games,Adventure;Casual;Indie,Indie;Adventure;Casual
636430,Zombie Kill,GPM,Violent;Action,Action;Violent;VR
636450,Rez Infinite,Monstars Inc.;Resonair,Action;Casual;Indie,Action;Indie;Casual
636460,Rugby League Team Manager 2018,Alternative Software Ltd,Simulation;Sports,Sports;Simulation;Management
636470,Tungulus,mangamengine,Indie,Indie;Horror
636480,Ravenfield,SteelRaven7,Action;Indie;Early Access,Early Access;FPS;War
636490,Ka Mate,2645turquoise,Action;Adventure;Indie;Early Access,Early Access;Adventure;Indie
636520,Gevaudan,Nicolas Bernard,Adventure;Indie,Indie;Adventure;Horror
636560,Runewards: Strategy Card Game,ReaverGames Ltd.,Free to Play;RPG;Strategy,Free to Play;Strategy;RPG
636570,Nights of Azure 2: Bride of the New Moon,"KOEI TECMO GAMES CO., LTD.",RPG,RPG;Sexual Content;Anime
636580,Primal Reign,Immersive VR Limited,Violent;Gore;Action;Free to Play;Indie,Free to Play;Action;Gore
636590,VR SUSHI BAR,mikai inc.,Casual;Simulation,Casual;Simulation;VR
636620,Tanks VR,Freshfield Studios,Action;Simulation;Strategy;Early Access,Early Access;Action;Strategy
636690,Sociable Soccer,Combo Breaker,Action;Indie;Sports;Early Access,Early Access;Sports;Action
636700,Crappy Day Enhanced Edition,Teamomega,Adventure;Casual;Indie,Adventure;Indie;Casual
636720,Bring to Light,Red Meat Games,Adventure;Indie,Adventure;Indie;VR
636740,Akihabara - Feel the Rhythm Remixed,Mårten Jonsson;JMJ Interactive,Indie;Simulation,Indie;Simulation;Music
636910,Geoid,Zen Relay Games,Action;Casual;Indie,Action;Indie;Casual
636930,Soundscape VR,Groove Science Studios,Adventure;Casual;Free to Play;Simulation,Free to Play;Casual;Simulation
636950,MarksmanVR,Studio Trapcard,Violent;Action;Indie,Action;Indie;Violent
636960,Wo Yao Da,PING YI LIN,Action;Adventure;Indie,Gore;Adventure;Violent
636970,Tales Of Glory,BlackTale Games,Action;Simulation;Early Access,Early Access;Action;Simulation
637040,RoadkillerZ,Black Room Games,Gore;Action;Indie;Racing;Early Access,Early Access;Action;Indie
637060,Tiny Tales: Heart of the Forest,Brave Giant LTD,Adventure;Casual,Adventure;Casual;Hidden Object
637070,End of the Road VR,Barracuda Disaster,Gore;Adventure;Indie;Simulation,Adventure;Indie;Gore
637090,BATTLETECH,Harebrained Schemes,Action;Adventure;Strategy,Strategy;Mechs;Turn-Based
637100,Sonic Forces,Sonic Team;Hardlight,Action;Adventure,Great Soundtrack;Adventure;Character Customization
637120,Space God,Jellypig Games,Action;Casual;Indie,Shoot 'Em Up;Bullet Hell;Top-Down
637330,Stack,AeroLab Studios,Casual;Indie;Strategy,Strategy;Indie;Casual
637410,Disputed Space,ShilohGames,Action;Indie,Action;Indie;Shooter
